Opponent,Category,Filename,Winner,Reason
SD1.5_ControlNet,Moderate,001710_sat_real.png,MoE_Ours,"Method B accurately captures the severe disaster damage, including extensive defoliation of trees, roads covered in debris and sand, and crucially, retains the large pile of rubble and damaged vehicles visible in the reference. Method A significantly underestimates the damage severity by removing critical debris and structural damage."
SD1.5_ControlNet,Moderate,001713_sat_real.png,MoE_Ours,"Method A accurately portrays the widespread defoliation, debris on roads, and overall devastation. Method B depicts a significantly less damaged environment with healthier trees and cleaner roads, which misrepresents the disaster severity shown in the reference."
SD1.5_ControlNet,Moderate,001716_sat_real.png,MoE_Ours,"Image A better captures the disaster damage severity by including a significant pile of rubble on the roadside, which is a crucial detail present in the Reference image. Image B completely omits this critical rubble, showing an almost pristine, undamaged landscape with lush, healthy vegetation, thus failing to represent any disaster damage."
SD1.5_ControlNet,Moderate,001723_sat_real.png,SD1.5_ControlNet,"Image B accurately reflects the widespread defoliation and bare trees seen in the Reference, indicative of severe disaster damage. Image A shows a completely green, lush, and undamaged environment, failing to capture any disaster severity."
SD1.5_ControlNet,Moderate,001731_sat_real.png,MoE_Ours,"Method A accurately captures the widespread environmental damage and severe defoliation of trees, reflecting the disaster's impact. Method B incorrectly depicts healthy, full foliage and cleaner ground, significantly understating the disaster's severity."
SD1.5_ControlNet,Moderate,001746_sat_real.png,MoE_Ours,"Image A accurately captures the widespread rubble and severe defoliation of trees, reflecting the high disaster damage severity seen in the reference. Image B significantly reduces the visible rubble and shows areas with greener vegetation, understating the true extent of the damage."
SD1.5_ControlNet,Moderate,001751_sat_real.png,Tie,"The reference image clearly shows a prominent pile of rubble and debris on the right side of the road. The task states: 'If Reference shows rubble, the winner MUST show rubble.' Neither Image A nor Image B accurately captures or displays this specific rubble pile or any comparable debris that would indicate the severity of disaster damage as depicted in the ground truth. Image A shows a clean dirt lot where the rubble should be, and Image B shows a pristine green lawn. Therefore, neither image can be declared a winner based on this critical criterion."
SD1.5_ControlNet,Moderate,001757_sat_real.png,MoE_Ours,"Image A accurately captures the extensive defoliation, broken tree branches, and significant ground rubble consistent with the disaster damage shown in the Reference. Image B drastically reduces the visible rubble and shows much more intact foliage, underrepresenting the severity of the damage."
SD1.5_ControlNet,Moderate,001761_sat_real.png,SD1.5_ControlNet,"While both methods fail to accurately depict the severe defoliation of trees evident in the Reference image, Method B better captures the dry, sparse ground cover and less vibrant undergrowth, which aligns more closely with the overall environmental damage severity seen in the Ground Truth compared to Method A's uniformly lush and healthy vegetation."
SD1.5_ControlNet,Moderate,001787_sat_real.png,MoE_Ours,"Image B accurately depicts the severe vegetation damage, debris, and disturbed ground visible in the Reference image, consistent with a post-disaster environment. Image A significantly understates the damage, showing lush, healthy foliage and clean areas."
SD1.5_ControlNet,Moderate,001790_sat_real.png,MoE_Ours,"Image B accurately captures the significant pool of standing water on the left, which is a critical indicator of flood damage severity present in the reference. Image A omits this detail, making the scene appear less damaged. Image B also maintains more consistent vegetation damage with the reference."
SD1.5_ControlNet,Moderate,001822_sat_real.png,MoE_Ours,"Image B accurately captures the widespread disaster damage severity, showing defoliated trees, significant ground debris (rubble), and structures surrounded by damage, consistent with the reference. Image A completely fails to show any disaster damage, depicting a pristine, undamaged environment."
SD1.5_ControlNet,Moderate,001827_sat_real.png,SD1.5_ControlNet,"Image A accurately captures the severe disaster damage, including extensive debris and rubble around the damaged white car and along the roadside, which is crucial for assessing severity. Image B significantly reduces the visible damage and rubble, making the scene appear less impacted than the reference."
SD1.5_ControlNet,Moderate,001832_sat_real.png,SD1.5_ControlNet,"Image A, despite its overall distortion, better captures the specific large pieces of rubble (blue and red debris) in the central median of the road, which are clearly visible in the Reference. Image B largely removes these distinct structural details in the same area, making it less accurate for critical ground-level assessment, even though it generally depicts broader damage severity more realistically."
SD1.5_ControlNet,Moderate,001834_sat_real.png,MoE_Ours,"Image B accurately captures the severe disaster damage severity evident in the left portion of the Reference image, including defoliated trees, standing water, and scattered debris/rubble. Image A entirely fails to represent this critical damage, replacing it with an undamaged, paved road and healthy trees."
SD1.5_ControlNet,Moderate,001878_sat_real.png,MoE_Ours,"Method A accurately captures the severe defoliation of trees, dry vegetation, and scattered ground debris, all indicative of significant disaster damage as seen in the Reference. Method B depicts healthier, greener vegetation and less debris, thereby understating the disaster's impact."
SD1.5_ControlNet,Moderate,001888_sat_real.png,MoE_Ours,"Image A better captures the disaster damage severity, showing widespread stripped vegetation and debris on the ground, consistent with the reference. It also retains key structural damage indicators like the blue tarp on a roof. Image B fails significantly by depicting a mostly restored environment with healthy foliage and an entirely incorrect ground cover (snow) where debris should be present."
SD1.5_ControlNet,Moderate,001897_sat_real.png,SD1.5_ControlNet,"Image B more accurately depicts the significant pile of structural rubble at the intersection, which is a critical indicator of disaster damage severity shown in the reference. Image A largely omits this key detail, making the scene appear less damaged."
SD1.5_ControlNet,Moderate,001900_sat_real.png,SD1.5_ControlNet,"Image B, despite its extreme distortion, better captures the overall disaster damage severity, particularly the widespread defoliation of trees, which is a key indicator of damage in the Reference image. Image A significantly misrepresents the scene by showing lush, green foliage, indicating far less damage than the ground truth. While structural details in B are compromised by the distortion, it conveys a more accurate sense of the disaster's impact on the environment compared to A's portrayal of a largely undamaged landscape."
SD1.5_ControlNet,Moderate,001921_sat_real.png,SD1.5_ControlNet,"Method A accurately captures the extensive disaster damage severity, particularly the large piles of rubble and debris along the roadside, which are significantly diminished or absent in Method B. The bare, stripped trees are also consistently rendered in A, reflecting the true impact."
SD1.5_ControlNet,Moderate,001933_sat_real.png,SD1.5_ControlNet,"Image A retains more recognizable structural details and a clearer, albeit somewhat sanitized, representation of the disaster damage, including damaged vegetation and the overall scene layout. Image B heavily distorts all elements, rendering the scene largely incoherent and making it impossible to accurately assess damage severity or structural details."
SD1.5_ControlNet,Moderate,001951_sat_real.png,Tie,Unable to perform comparison as Image A (Method A) and Image B (Method B) were not provided. Only the Reference (Ground Truth) and its detailed crops were available for review.
SD1.5_ControlNet,Moderate,001955_sat_real.png,MoE_Ours,"Image B much better captures the widespread disaster damage severity, showing stripped trees, significant vegetative debris on the ground, and an overall environment consistent with post-storm devastation. Image A depicts a serene, sunny scene with healthy foliage, failing to represent the damage shown in the reference."
SD1.5_ControlNet,Moderate,001983_sat_real.png,MoE_Ours,"Image A accurately depicts the extensive rubble and debris visible in the Reference, which is crucial for assessing disaster damage severity. Image B significantly reduces the amount of visible rubble, underrepresenting the damage."
SD1.5_ControlNet,Moderate,001995_sat_real.png,SD1.5_ControlNet,"Image A accurately captures the significant pile of rubble and debris on the right side, consistent with the disaster damage shown in the Reference. Image B drastically misrepresents this critical area, showing a clean lawn and different objects instead of the severe damage."
SD1.5_ControlNet,Moderate,002008_sat_real.png,MoE_Ours,"Image A accurately captures the sky conditions and retains more structural details of the vegetation and ground, even if it slightly understates the overall damage severity compared to the reference. Image B completely fails on sky representation (blown out white) and renders most vegetation as uniformly brown and withered, losing crucial structural details and providing a less accurate representation of the disaster damage."
SD1.5_ControlNet,Moderate,002021_sat_real.png,MoE_Ours,"Image A accurately depicts the extensive defoliation of trees, the disturbed ground, and critically, the large pile of vegetation and debris in the foreground near the white house, which is a key indicator of disaster severity in the reference. Image B significantly minimizes this debris and shows healthier vegetation in areas that are clearly damaged in the ground truth."
SD1.5_ControlNet,Moderate,002061_sat_real.png,MoE_Ours,"Image A better preserves crucial structural and environmental details. It accurately reproduces the white flag marker in the left panel and the character of the debris pile in the middle panel, which are entirely absent or significantly altered in Image B. While Image A shows some distortion in the right panel's sky, Image B drastically alters the sky's appearance and omits key ground elements."
SD1.5_ControlNet,Moderate,002067_sat_real.png,SD1.5_ControlNet,"Image A accurately captures the significant pile of rubble and debris shown in the Reference image, which is crucial for assessing disaster damage severity. Image B completely omits this critical damage detail."
SD1.5_ControlNet,Moderate,002071_sat_real.png,SD1.5_ControlNet,"Image A accurately preserves the sparse vegetation, visible power lines, and environmental conditions seen in the Reference. Image B significantly alters the scene by making the vegetation appear much more lush and removing structural details like power lines, which would misrepresent the actual state for damage assessment."
SD1.5_ControlNet,Moderate,002076_sat_real.png,SD1.5_ControlNet,"Image A better captures the disaster damage severity by accurately showing significant vegetative rubble and debris on the ground, matching the ground truth. Image B largely lacks this crucial detail, making the scene appear artificially clean post-disaster."
SD1.5_ControlNet,Moderate,002079_sat_real.png,SD1.5_ControlNet,"Reference shows severe vegetation damage, debris, and a cloudy sky. Image A completely removes all disaster damage, depicting a pristine, sunny scene with lush vegetation and paved roads. Image B, while also cleaning up the roads and vegetation significantly, better retains the cloudy sky conditions of the reference, making it slightly less misleading regarding the overall post-disaster atmosphere than Image A. Both fail to show the rubble present in the reference."
SD1.5_ControlNet,Moderate,002081_sat_real.png,MoE_Ours,"Method A accurately captures the extensive disaster damage and structural debris, including piles of rubble and damaged vegetation, which are evident in the reference image. Method B significantly understates the damage severity, depicting much cleaner ground and less structural detail than present in the ground truth."
SD1.5_ControlNet,Moderate,002086_sat_real.png,MoE_Ours,"The reference image, despite being severely overexposed, shows signs of defoliated vegetation and hints of ground clutter consistent with disaster damage. Method A, while depicting lush foliage unlike the reference's apparent defoliation, includes a substantial pile of organic debris (palm fronds) on the ground. This debris pile better captures the concept of 'rubble' and post-disaster cleanup, fulfilling the requirement for showing damage severity. Method B, in contrast, presents a completely clean and undamaged environment without any significant debris."
SD1.5_ControlNet,Moderate,002125_sat_real.png,MoE_Ours,"Image B accurately captures the severe disaster damage, including defoliated trees and significant rubble along the roadsides and around structures, consistent with the reference. Image A fails to show any substantial damage, depicting a pre-disaster or fully recovered environment instead."
SD1.5_ControlNet,Moderate,002148_sat_real.png,SD1.5_ControlNet,"Image A better captures the defoliated state of the vegetation and the sparse ground cover, reflecting the disaster damage more accurately than Image B, which often adds healthy-looking foliage where the reference shows damage or dryness."
SD1.5_ControlNet,Moderate,002151_sat_real.png,SD1.5_ControlNet,"Image B accurately captures the severe defoliation of trees, stripped palm trees, and critically, the large pile of debris/rubble in front of the white house, which is a major indicator of disaster damage in the Reference. Image A shows significantly less damage, with greener vegetation and the rubble pile largely absent."
SD1.5_ControlNet,Moderate,002161_sat_real.png,MoE_Ours,"Image B accurately captures the extensive disaster damage severity, including widespread rubble, denuded trees, and structurally compromised buildings, consistent with the reference. Image A largely misses the signs of disaster, showing healthy vegetation and clean areas."
SD1.5_ControlNet,Moderate,002209_sat_real.png,SD1.5_ControlNet,"Method A largely preserves the existing structural details and environmental conditions, showing subtle signs of unkempt vegetation similar to the reference. Method B drastically alters the scene, introducing manicured lawns where there was dry brush, distorting buildings, and fabricating ground features, rendering it inaccurate for damage assessment."
SD1.5_ControlNet,Moderate,002225_sat_real.png,SD1.5_ControlNet,"Image A accurately captures the significant rubble piles and widespread environmental damage (e.g., damaged trees) visible in the Reference. Image B drastically cleans up the scene, replacing crucial rubble with a porta-potty and relatively clean ground, thus failing to represent the disaster's severity."
SD1.5_ControlNet,Moderate,002227_sat_real.png,SD1.5_ControlNet,"Image A better captures the disaster damage severity, particularly at ground level, showing significant rubble, disturbed earth, and a prominent downed utility pole, which are stronger indicators of severe destruction compared to Image B's somewhat cleaner, less detailed depiction."
SD1.5_ControlNet,Moderate,002241_sat_real.png,MoE_Ours,"Image A accurately captures the severe post-disaster landscape, including extensive rubble, damaged vegetation, and a general scene of destruction. Image B completely fails to depict any damage, showing a pristine, unaffected environment with green trees and clean ground, directly contradicting the reference."
SD1.5_ControlNet,Moderate,002246_sat_real.png,SD1.5_ControlNet,"Image B accurately reflects the disaster damage severity observed in the reference, showing denuded trees, sparse vegetation, and significant ground rubble/debris. Image A, conversely, depicts lush, undamaged vegetation and lacks any indication of disaster impact, failing to capture the critical damage details needed for assessment."
SD1.5_ControlNet,Moderate,002262_sat_real.png,MoE_Ours,"Image A more accurately renders the severe defoliation of trees, consistent with the reference's disaster damage. It also preserves better structural details of objects like the damaged vehicle and debris, which are distorted or less defined in Image B."
SD1.5_ControlNet,Moderate,002311_sat_real.png,MoE_Ours,"Image A, despite its distortions and surreal elements, better captures the severe disruption and damage to the environment, particularly the highly damaged and defoliated vegetation, reflecting the disaster's impact. Image B completely removes all signs of damage and debris, depicting a pristine, recovered scene, which entirely misrepresents the disaster damage severity shown in the reference."
SD1.5_ControlNet,Moderate,002325_sat_real.png,Tie,"Neither Image A nor Image B accurately captures the disaster damage severity or structural details. Both methods fail to show the significant defoliation of trees and bushes, and crucially, they both omit the visible piles of rubble and scattered debris present throughout the reference image."
SD1.5_ControlNet,Moderate,002350_sat_real.png,MoE_Ours,"Image A accurately captures the extensive rubble and debris, especially around the damaged house in the center, which reflects the high disaster damage severity seen in the reference. Image B significantly reduces the amount of visible rubble and debris, understating the true extent of the damage."
SD1.5_ControlNet,Moderate,002369_sat_real.png,Tie,"Images A and B were not provided, making it impossible to compare their disaster damage severity and structural details against the Ground Truth Reference. To determine a winner, both Image A and Image B would need to be visible for evaluation of rubble, damaged vegetation, and structural integrity as compared to the provided reference."
SD1.5_ControlNet,Moderate,002372_sat_real.png,MoE_Ours,"Image A accurately captures the critical large pile of rubble and standing water, reflecting the severe disaster damage present in the reference. Image B incorrectly shows green grass where a substantial rubble pile should be, significantly understating the damage severity."
SD1.5_ControlNet,Moderate,002374_sat_real.png,MoE_Ours,"Method A accurately captures the defoliated trees and ground debris, reflecting the actual disaster damage severity from the reference. Method B fails to show this vegetation damage and incorrectly introduces severe structural distortion to the buildings that is not present in the reference."
SD1.5_ControlNet,Moderate,002377_sat_real.png,MoE_Ours,"Image A better captures the disaster damage severity by showing extensive debris, defoliated and tangled vegetation, and discarded household items, consistent with the reference. Image B presents a scene with healthy, full trees and clean roadsides, drastically underrepresenting the damage seen in the reference."
SD1.5_ControlNet,Moderate,002389_sat_real.png,SD1.5_ControlNet,"The reference image shows no disaster damage. Method A accurately reproduces the scene, including essential structural details like the double yellow road lines and ground textures. Method B incorrectly renders the road lines as white and shows noticeable differences in ground texture and vegetation, which would be critical inaccuracies in a disaster assessment scenario."
SD1.5_ControlNet,Moderate,002401_sat_real.png,MoE_Ours,"Image B accurately captures the severe disaster damage, including defoliated trees, damaged vegetation, and disturbed ground, aligning closely with the 'rubble' and disarray visible in the Reference. Image A significantly minimizes the damage, showing healthy foliage and cleaner ground, which is inconsistent with the Reference's post-disaster state."
SD1.5_ControlNet,Moderate,002447_sat_real.png,MoE_Ours,"Method B accurately captures the disaster damage severity by depicting heavily damaged vegetation and, crucially, significant piles of rubble and debris along the roadside, which is clearly present in the Reference. Method A fails to show this level of damage, portraying healthier vegetation and a largely clean environment where rubble should be."
SD1.5_ControlNet,Moderate,002448_sat_real.png,SD1.5_ControlNet,"Image A more accurately captures the severe disaster damage, displaying extensive and detailed rubble, shredded vegetation, and the overall chaotic scene consistent with the reference. Image B shows damage, but the rubble appears less severe and lacks the granular detail and realistic representation of devastation present in the ground truth."
SD1.5_ControlNet,Moderate,002465_sat_real.png,SD1.5_ControlNet,"Image A captures significant disaster damage with defoliated trees and visible rubble on the ground, aligning with the reference. Image B depicts a completely undamaged, lush environment, failing to represent any disaster severity or structural damage."
SD1.5_ControlNet,Moderate,002470_sat_real.png,MoE_Ours,"Image B much better captures the defoliation of trees and the overall vegetative debris and disarray indicative of disaster damage, closely matching the reference. Image A depicts a healthier, less damaged environment, severely underestimating the damage severity."
SD1.5_ControlNet,Moderate,002495_sat_real.png,MoE_Ours,"Image A accurately captures the extensive rubble, severely damaged trees, and the flooded area visible in the Reference image, which are critical indicators of disaster damage severity. Image B significantly reduces the visible damage, replacing rubble with clear ground and omitting the flooded section."
SD1.5_ControlNet,Moderate,002496_sat_real.png,SD1.5_ControlNet,"Image A accurately captures the widespread defoliation and significant tree damage, reflecting the high disaster severity seen in the reference. Image B incorrectly shows substantial green foliage, underestimating the extent of the damage, and omits the utility truck present in the reference."
SD1.5_ControlNet,Moderate,002497_sat_real.png,MoE_Ours,"Image A accurately captures the extensive vegetation damage and the significant pile of rubble visible in the reference. Image B incorrectly shows much greener foliage and largely omits the critical rubble pile, failing to represent the disaster damage severity."
SD1.5_ControlNet,Moderate,002517_sat_real.png,SD1.5_ControlNet,"Image B better captures the disaster damage severity and structural details by depicting damaged, sparse vegetation and disrupted ground conditions consistent with a post-disaster scene. Image A presents a largely undamaged environment with lush greenery, failing to reflect the severe impact shown in the Reference, and removes the significant rubble and debris."
SD1.5_ControlNet,Moderate,002538_sat_real.png,MoE_Ours,"Image A accurately captures severe disaster damage, notably a prominent fallen palm tree and widespread defoliation, which aligns with the debris and damaged vegetation in the Reference. Image B shows significantly less damage with green trees and clean ground, failing to reflect the disaster's severity."
SD1.5_ControlNet,Moderate,002605_sat_real.png,SD1.5_ControlNet,"Method B more accurately depicts the widespread debris and structural damage around the homes, capturing the overall disaster severity with better detail in vegetation and ground clutter compared to Method A's less realistic and cleaner presentation."
SD1.5_ControlNet,Moderate,002632_sat_real.png,Tie,"Neither Image A nor Image B accurately captures the disaster damage severity or shows any rubble as present in the Reference image. Both depict an undamaged, pristine environment, completely failing to represent the aftermath of the disaster."
SD1.5_ControlNet,Moderate,002714_sat_real.png,MoE_Ours,"Method B better captures the disaster damage severity, particularly in showing more distinct and broken natural debris (stumps, branches) on the ground, indicating a higher level of impact and aligning with the expectation of rubble after a disaster. Method A tends to over-green certain areas, understating the defoliation and damage."
SD1.5_ControlNet,Moderate,002725_sat_real.png,Tie,"Both Image A and Image B completely fail to capture the disaster damage severity seen in the Reference image. The Reference shows widespread environmental devastation with denuded trees and debris, while both A and B depict lush, undamaged landscapes, indicating a complete misrepresentation of the post-disaster state."
SD1.5_ControlNet,Moderate,002742_sat_real.png,SD1.5_ControlNet,"Image B better captures the disaster damage severity through its depiction of widespread, heavily stripped, and browned vegetation, along with an overcast sky consistent with the reference. While neither perfectly matches the specific structural details of all rubble piles, Image B includes significant piles of debris where the reference shows them, unlike Image A which largely omits the prominent left-side debris piles."
SD1.5_ControlNet,Moderate,002759_sat_real.png,SD1.5_ControlNet,"Image A accurately captures the extensive rubble and severe defoliation of trees, reflecting the high disaster damage severity seen in the reference. Image B significantly understates the damage, showing healthier vegetation and less distinct debris."
SD1.5_ControlNet,Moderate,002796_sat_real.png,MoE_Ours,"Image A accurately captures the extensive pile of rubble and debris in the central area, which is a critical indicator of disaster damage severity present in the Reference image. Image B significantly downplays the amount of rubble and shows more greenery, failing to represent the true severity."
SD1.5_ControlNet,Moderate,002816_sat_real.png,MoE_Ours,"Image A more accurately depicts the extensive rubble and severely damaged vegetation, particularly on the right side of the road, matching the disaster damage severity shown in the Reference. Image B significantly underestimates the damage, showing healthier vegetation and reduced rubble."
SD1.5_ControlNet,Moderate,002819_sat_real.png,MoE_Ours,"Image B accurately captures the extensive rubble and debris piles, particularly on the right side, which are critical indicators of severe disaster damage shown in the Reference. Image A significantly underrepresents this damage, showing less rubble and healthier vegetation."
SD1.5_ControlNet,Moderate,002821_sat_real.png,MoE_Ours,"Image A better captures the disaster damage severity by retaining the extensive vegetation debris and the general state of disarray on the ground, which is consistent with the 'rubble' observed in the reference. Image B presents a scene with significantly more lush, healthy vegetation and cleaner roads, diminishing the visual evidence of the disaster shown in the reference."
SD1.5_ControlNet,Moderate,002839_sat_real.png,MoE_Ours,"Image A accurately captures severe disaster damage, including heavily stripped palm trees and significant rubble piles on the roadside. Image B, in contrast, depicts a pristine, undamaged environment with healthy trees and clear roads, failing to represent any disaster conditions visible in the Reference."
SD1.5_ControlNet,Moderate,002883_sat_real.png,MoE_Ours,"Reference shows no disaster damage. Image B accurately reflects this, maintaining clear structural details and a realistic depiction of the environment. Image A introduces significant stylization and distortion, making structural details less clear and altering the appearance of the landscape significantly, which could be misinterpreted as damage."
SD1.5_ControlNet,Moderate,002894_sat_real.png,SD1.5_ControlNet,"Method B better captures the extensive disaster damage, particularly the significant piles of structural rubble and debris on the ground, which are clearly visible in the reference image but largely absent or simplified in Method A. This directly aligns with the instruction that the winner must show rubble if the reference does."
SD1.5_ControlNet,Moderate,002895_sat_real.png,MoE_Ours,"Image A accurately captures the significant rubble and debris piles, especially the large one in the center foreground, reflecting the true disaster damage severity shown in the reference. Image B significantly diminishes or removes this critical rubble, understating the damage."
SD1.5_ControlNet,Moderate,002909_sat_real.png,SD1.5_ControlNet,"Image B much better captures the widespread debris and structural damage, particularly the rubble on the ground and the bare, damaged trees, aligning more closely with the disaster severity evident in the Reference. Image A often 'cleans up' the scene, omitting crucial damage details like rubble and showing healthier vegetation in areas that are damaged in the Reference."
SD1.5_ControlNet,Moderate,002914_sat_real.png,MoE_Ours,"Image B better captures disaster damage severity by explicitly showing heavy rubble and a collapsed structure, fulfilling the condition that if the reference shows rubble, the winner must. Image A fails to represent debris present in the reference."
SD1.5_ControlNet,Moderate,002934_sat_real.png,MoE_Ours,"Image A accurately captures the defoliated trees and significant ground debris/rubble, including the damaged white SUV, which are critical indicators of disaster severity and structural impact seen in the Reference. Image B shows a stylized scene with less distinct damage and omits key structural elements like the SUV, failing to convey the true severity and detailed damage."
SD1.5_ControlNet,Moderate,002935_sat_real.png,MoE_Ours,"Method A better captures the significant ground rubble and debris, which is a critical indicator of disaster damage severity present in the Reference. Method B largely omits or smooths over this essential detail, making the scene appear less damaged."
SD1.5_ControlNet,Moderate,002936_sat_real.png,MoE_Ours,"Image A accurately captures the severe and widespread damage to vegetation, showing dense, dried, and fallen trees and debris, consistent with the disaster severity in the reference. Image B significantly reduces the visible damage and debris, presenting a much cleaner and less impacted environment that does not reflect the ground truth."
SD1.5_ControlNet,Moderate,002943_sat_real.png,MoE_Ours,"Method B accurately captures the severe disaster damage, including defoliated trees, floating debris in the water, and disturbed ground, closely matching the degradation visible in the Reference image. Method A presents a significantly 'healed' environment with lush green foliage and clear water, failing to reflect the actual damage severity."
SD1.5_ControlNet,Severe,002968_sat_real.png,MoE_Ours,"Image B accurately depicts significant disaster damage, including stripped vegetation and clear piles of rubble and debris along the driveways, which are faintly discernible in the overexposed reference image. Image A fails to capture any disaster damage, showing full foliage and no rubble, presenting a scene inconsistent with post-disaster conditions."
SD1.5_ControlNet,Severe,002994_sat_real.png,MoE_Ours,"Image B accurately depicts the severe vegetation damage (stripped trees, broken branches) and clearly renders the piles of rubble and debris on the ground, which are crucial indicators of disaster damage severity and structural impact. Image A misrepresents the vegetation damage, showing autumnal leaves instead of stripped trees, and obscures ground details, understating the actual severity."
SD1.5_ControlNet,Severe,002999_sat_real.png,MoE_Ours,"Image A accurately captures the extensive rubble and debris, and the severity of vegetation damage seen in the reference. Image B significantly misrepresents the scene by replacing large areas of debris and ground with an unnatural white, snow-like substance, thereby failing to convey the actual disaster damage severity and structural details of the wreckage."
SD1.5_ControlNet,Severe,003001_sat_real.png,MoE_Ours,"Image A better captures the disaster damage severity by retaining the significant amount of vegetative rubble and debris visible in the reference image, particularly at the intersection. Image B significantly reduces or removes this crucial evidence of damage, making it an inaccurate representation for damage assessment."
SD1.5_ControlNet,Severe,003003_sat_real.png,MoE_Ours,"Image B accurately captures the extensive rubble, damaged vegetation, and structural details like the collapsed shed, reflecting the true disaster damage severity seen in the Reference. Image A largely omits the rubble and shows significantly less damage, misrepresenting the severity."
SD1.5_ControlNet,Severe,003015_sat_real.png,SD1.5_ControlNet,"Image A accurately captures the widespread vegetation damage and the presence of debris/rubble along the roadsides and in the water, consistent with the reference image's post-disaster scene. Image B completely lacks any signs of damage or rubble, depicting a pristine, undamaged environment."
SD1.5_ControlNet,Severe,003026_sat_real.png,MoE_Ours,"Image B much better captures the disaster damage severity by accurately depicting structural damage to buildings, extensive defoliation and breakage of trees, and significant rubble and debris on the ground, all consistent with the Reference. Image A significantly understates the damage, showing greener trees and less debris."
SD1.5_ControlNet,Severe,003031_sat_real.png,MoE_Ours,"Image B accurately captures the significant rubble pile and damaged vegetation, which are critical indicators of disaster damage severity present in the reference. Image A completely misses the central rubble pile, replacing it with an artificial tree, thereby misrepresenting the damage."
SD1.5_ControlNet,Severe,003046_sat_real.png,SD1.5_ControlNet,"Image B better captures the extensive piles of rubble and debris along the roadside, which is a key indicator of disaster severity in the reference. While both images show damage, B's depiction of the debris is more consistent in volume and clarity with the ground truth. The state of some trees in B also aligns more closely with the damaged vegetation seen in the reference."
SD1.5_ControlNet,Severe,003052_sat_real.png,MoE_Ours,"Image A accurately captures the severe disaster damage, including defoliated trees and significant piles of debris, which is consistent with the reference. Image B fails completely by depicting a clean, undamaged scene with no rubble or signs of disaster."
SD1.5_ControlNet,Severe,003054_sat_real.png,SD1.5_ControlNet,"Both Image A and B fail to accurately depict the significant pile of storm debris/rubble present in the reference image, which is a critical indicator of disaster damage severity. However, Image B better captures the widespread vegetation damage (dry, stripped trees and bushes) seen in the reference, whereas Image A presents a largely green and healthy environment, significantly underestimating the disaster's impact on the natural landscape. Despite Image B's inaccuracy in showing snow-like ground, its portrayal of the vegetation provides a more realistic overall sense of the disaster damage severity compared to Image A."
SD1.5_ControlNet,Severe,003073_sat_real.png,SD1.5_ControlNet,"Reference, despite being overexposed, shows faint indications of debris and an unkempt environment (e.g., bottom left). Image B clearly depicts significant disaster damage, including piles of rubble and distressed landscape, accurately reflecting the 'disaster damage severity' when compared to the pristine scene in Image A. Image A fails to capture any disaster-related damage."
SD1.5_ControlNet,Severe,003103_sat_real.png,MoE_Ours,"Method A better captures the disaster damage severity by showing extensive debris, damaged vegetation, and the general disarray of the scene, consistent with the reference. Method B significantly cleans up the environment, misrepresenting the true extent of the damage and lacking the critical presence of rubble."
SD1.5_ControlNet,Severe,003108_sat_real.png,SD1.5_ControlNet,"Image A better preserves the structural details of the houses and the overall realism of the scene. While both images significantly underrepresent the widespread rubble and debris seen in the reference, Image B's heavily stylized and distorted buildings render them useless for assessing actual structural damage, which is critical for a rescue commander."
SD1.5_ControlNet,Severe,003113_sat_real.png,SD1.5_ControlNet,"Image A better captures the structural debris and rubble pile prominent in the foreground of the Reference image. While Image B shows significant natural damage, it lacks this specific detail of structural rubble, which is crucial for assessing disaster damage severity and structural details based on the ground truth."
SD1.5_ControlNet,Severe,003115_sat_real.png,SD1.5_ControlNet,"Method A better captures the disaster damage severity, particularly the widespread defoliation of trees, which is a critical indicator of severe storm impact. While both methods fail to perfectly replicate the large rubble pile from the reference, Method B completely removes all significant rubble and renders the vegetation as healthy and intact, which severely misrepresents the post-disaster scene. Method A's environment, though imperfect, still conveys a sense of damage."
SD1.5_ControlNet,Severe,003137_sat_real.png,SD1.5_ControlNet,"Image B accurately reflects the disaster damage severity and extensive rubble seen in the reference, including defoliated trees and large debris piles. Image A shows a largely cleaned-up scene with lush, undamaged vegetation, failing to capture the post-disaster state."
SD1.5_ControlNet,Severe,003144_sat_real.png,SD1.5_ControlNet,"Image B accurately captures the extensive rubble, debris piles, and damaged vegetation indicative of high disaster damage severity, consistent with the reference. Image A fails to show any significant disaster damage or rubble, depicting an intact, clean environment."
SD1.5_ControlNet,Severe,003163_sat_real.png,SD1.5_ControlNet,"Image A accurately depicts the extensive defoliation, broken branches, and crucial piles of bagged rubble indicating significant post-disaster cleanup. Image B entirely misses the large pile of rubble on the left, replacing it with healthy vegetation, which fundamentally misrepresents the disaster damage severity and current structural/environmental state."
SD1.5_ControlNet,Severe,003185_sat_real.png,SD1.5_ControlNet,"Image B accurately depicts the extensive rubble and severely damaged vegetation, capturing the disaster damage severity far better than Image A, which largely omits the debris and shows healthier foliage."
SD1.5_ControlNet,Severe,003188_sat_real.png,MoE_Ours,"Image A accurately captures the widespread disaster damage severity, particularly the extensive piles of rubble and debris along the roadside, which are largely missing or significantly reduced in Image B. Image A also better represents the structural impact on vehicles."
SD1.5_ControlNet,Severe,003219_sat_real.png,SD1.5_ControlNet,"Image A accurately captures the extensive rubble and debris piles along the roadsides, which are critical indicators of disaster severity visible in the Reference. Image B significantly smooths over or removes this crucial damage, making the scene appear much less severe than it is."
